,Label,Text,UID
11909,0,इस बसढ़वाले ने कभी ये बताया की जो किसानों का क़र्ज़ माफ़ होता है बिना भगे uska socialisation of loss होता है की नहीं ?,28976
11910,2,Congratulations PM सर जी आपको लोकसभा election में प्रचंड जीत की हार्दिक सुभ्कम्न आपके नेतर्तव m  ,19757
11911,0,टीवी V good news Allah pakistan क सब ग़द्दारो का बुरा अंजाम करे पाक फ़ौज इसी जिन्दा बद,20775
11912,1,froggy Haha बीएस 2015 म में उर्दू का लेक्चरर होता था माँ मेरी poetry sy लोगो क डिल मिलने लगये preem hone l  ,42285
11913,1,RT ' Nannu ' तो रॉकस्टार होने के साथ ex-cbi officer निकले . कौन किसीसे लाइक करता हाइकों किसे लव करता है .. इनको सब कु ,2664
11914,2,भेजा जी लव यू !!! माय wish is to watch you play for India one day !!!! ,19052
11915,2,Congratulation मेरे प्यारे भाइयो आपका अपना प्यारा ईमानदार world best पं मोदी जी जीत चुके हैं ,26811
11916,1,Sardarji .. अब पॉलिटिक्स छोड़ के वर्ल्ड कप देखो चुप्चा ... Hypocrisy ki हद्द है ...,4068
11917,2,RT Selfie challenge number 5 I ऍम सो happy to see हुमे Looking fantastic हत्तपः // t co / DZDCggyRCb,38976
11918,0,RT मुझे भी promote kro कोई ... followers नही बढ़ रहे aditi Hiker akanksha जर,30661
11919,2,ontrarian सेना खैर मुबारक,18117
11920,1,World कप ख़तम हुवा आप गल्ली cricket बोल रहे हो,17583
11921,0,हाऊ can these people spread hate like this ? सच में बजाओ इसे,28336
11922,2,BMF & Patriot Syed Algazi wishes Dear Laxmi अगरवाल अ वेरी हैप्पी बर्थडे . May Allah bless यु & पिहू with all the h  ,29899
11923,1,मोदी जी आज उट्ठे मोदी जी ने signature करे मोदी जी ने आज सफेद कुरता पायजामा पहना अगेन गोंना बी sick of this  ,1987
11924,1,Uploaded आओ संडे (5/26/2019) ी to ,4558
11925,2,all credits my guru content provider जय मोदी जी जय बजरंगब !,34599
11926,0,बंगाल और north ईस्ट के गाँव में जाके देख how illegal muslim immigrants treating hindus बन्दर के जैसे नाचना बांध कर,12930
11927,2,हैप्पी मुह्हह्ह फूहह ’ ं birthday ! You already know ‘ ! बे safe have फन ! मोरे life,13571
11928,1,रत TheFilm Salman Khan and Katrina Kaif promote ' भारत ' ों Super Dancer 3 on ,19317
11929,0,एक और अज़ीम रेहनुमा जो कहते हैं क मर जाऊंगा mgr Hyderabad main university nhi बनने दूंगा ? रेहनुमा का ये level ?,13417
11930,2,RT Me explaining My लव for my Dog and how ी Would die for him My dog ,20620
11931,1,मोदी जी अगर desh नेहरू की ही नीति पसन्द करता तोह फिर आपको प्रचंड बहुमत क्यों देता एक आश जगी थी क Modi  ,36964
11932,1,Loves Angel सत्यं क९ ीरर्र कोई कुछ नही बोल Rha आपको मुझे फ्रेंड Maante  ,35522
11933,0,दिल्ली की आप पार्टी ne schools hospitals ka जाल बिछाया है ऍप ये जानकारी देश के लो  ,37324
11934,1,Jai श्री राम भाई मोदीजी तोह पं बनगया हैं अब वेगवान राम को दिलमें न मंदिर में  ,17221
11935,2,PM महसय आपको हमारी दिल से प्रणाम आप दुशरिबा पं बनरहे हैं इसलिए आपको हमारी ta  ,41392
11936,2,jaleel congratulations भाईजान मुबारक हो ap दिन दुगनी रात चौगुनी तरक्की करे,28425
11937,0,RT RajeevKhandelwal flop actor था ः और रहेगा . मैया कथ में से लेथ mar क निकली थी और industry से भी फ़ेंक दिया था .,15034
11938,1,Aap भी आपके बच्चो की माँ हो तो ऐसा नहीं बोलना चाहिए !! आप को से नफरत हो सकती h  ,13402
11939,1,Excellent move now party is on the right track जिन्दाबा जिन्दाबा जिन्दाबा राहुलजी must have roa  ,9858
11940,2,गुड़ मरंग सइयां जी Please Bless everyone with maximum sewa सिमरण Parmarth and s  ,23555
11941,0,दुन्या वाले बोल बोल क मर jaengy per 54 ने 4 5 पे नहीं ana instead to come at 7 to play last 10 overs,28413
11942,0,Suwar तेरी माँ छोड के लेके आयेंगे इसे भी टंसं मत ले . तुम भिकारीय की ौका  ,35209
11943,0,शर्म करो शर्म news ke hadeline line को तुमलोग जंग का मैदान बना दी हो बेवकूफ औरत तुमको मालूम ह क नहीं musli  ,31863
11944,0,रोटुंडु वाग्ले हा हा हा ी am enjoying this even more than I enjoyed the election victory Parasite  ,13154
11945,1,जिसदिन ये BJP में आ गया उसदिन BJP वालो को सपोर्ट करना छोड़ दूंगा ,38914
11946,0,भदौरि जी को नै पता ज़रा अनपढ़ है literate not educated इन्हे लगता है की debate में chil  ,14133
11947,1,मैं समझा अतिया ka uhs top krny का इरादा है इस bar,23871
11948,2,Pallavi92 Nice पल्लवी ी am big fan मर्री 2 हिंदी कब आएगा,624
11949,1,RT वे at टीम continue to be at your service 24x7 Happy to be leading the effort with my colleague मोस मुरलीद ,43563
11950,0,इनकी ऐसी की तैसी मरो सेल खुद के बच्चे नहीं है क्या इनको सलोको जूतों से P  ,10516
11951,2,लार्ड थैंक यू फॉर YOUR COMFORTING WORD यस गोड़ ,15448
11952,0,Real life क लोग चोर दिए हैं मैंने already jo snakes thy अब internet k चोर्ने हैं ... ी'म साद for no reason solmon (((,157
11953,1,Political Leader who is completely free and desperate ? वोट करके रत भी करे !,24826
11954,2,RT Congrats Shri गजेन्द्र Singh Shekhawat जी on taking charge as the Minister for जल शक्ति . माय best wishes for a succes ,37222
11955,2,Amit Shah should remain BJP President Minister का काम कोई भी कर सकता है पं खुद कर सकते है,11049
11956,0,एक एक . मुल्लो को . कुत्तों की तरह . भगा भगा . के . मरो . MC . को . ईद like . A very . Dust and . Only . Samelee,7961
11957,0,पतराग संबितजी ये secular nahi मुस्लिम की पार्टी ः इनको Muslim k वोट चाइये दुर्गति हो गए  ,10825
11958,1,पं मोदी जी app say निवेदन है की किसानो पर डायन डेन की किरपा करे पूरा भारत एक मत hover ऍप को पं बनयान he lo  ,15541
11959,1,RT और कोई है यहाँ ? जिसको से प्रॉब्लम है ?angry face के Here Plss * ,31475
11960,1,Hambe पर हरयाणवी लिखनि न आवे मैने बस थोड़ी समझ सके ह थिस the best ी चूद try,35473
11961,1,क्या चल क्या रहा है !? ,28939
11962,0,जब तक बीजेपी के तलवे चाटोगे तब तक congress क्या कोई नहीं दिखेगा आपको और कितना जलील होंगे सब dal  ,2623
11963,0,the idol Bc original कोन सा है ज़रा google क्र के देख bc बटव मुझे गूगल क्र ने क ज़रुरत नह  ,43076
11964,0,अबी हता . कुत्ते की नस्ल साली बकवास कर रही है . ये पटवारिओ को सिवाए गन्दी बक्वास क अत ही कुछ नाह  ,19415
11965,1,RT possitiveRD yahan रूम से बहार निकलते ही ऐसा लगता है जैसे यमराज आत्मा निकल के ले जा रहा हो और तुम्हे मस्ती वाला ज ,3762
11966,2,ी am a best kitty not jus good यररररर,26164
11967,2,mp3 Being who I am emotionally sexually & through advocacy & as a proud mama to my कीड़ो & दिल ी डॉन ’ t  ,32897
11968,0,बीजेपी के वंशवाद नहीं दिखती है क्या डाला है अंदर ? not going to which hole you used to take that object ?,41946
11969,2,Good job सर खुदा आप जैसे सच्चे इंसान की हिफाज़त करे और काइनात के सभी अच्छे लोगो को गंदे लोगो से मेहफ़ूज़  ,37593
11970,1,RT mavi May on this ईद थे plate of your life is filled with जूसी Kababs and Tikkas topped with चटनी of Happiness and cover ,20261
11971,0,अबी च * तिये तू कहाँ का तीस मार खान है बे ? सला भिखारी की औलाद . सरफ़राज़ के जूते का बराबर n  ,28594
11972,0,na88 Ns का नज़रिए ही वोट को इज़त दो mgr jaly डॉ ye तेरी समझ म नहीं आएगा . अब ये कोर्रुप्ति का j  ,13794
11973,0,यह MP Modi जी और योगी जी के कारन जीते हैं . 2014 के बद in longon ने आपने चेत्र को नहीं देखा . ,3018
11974,1,Policy This is so सैड ( माय ी शेयर to spread awarenes ?,30738
11975,0,Ahmad जाहिल इस ने सिर्फ थैंक्स ley नाम लेय the उस k लेय ये पेपर उठाया उस क बद पोरी speech में पर्ची नह उठै तमहरे पं की तरह,22623
11976,2,Smile Friday हैप्पी birthday and great day with दिल से बधाई,12712
11977,1,Follow him Newbie Interactive Good tweets Follow back बहुत अच्छा बन्दा है मस्ट follow,43763
11978,2,is ईद कुछ नया करते है इस ईद गरीबों यतीमो को खुश करते है ,33991
11979,2,रत थॅंक्स a lot Anna for the inviting me to your biggest day Grateful and honoured by your kind gesture I will be ,3802
11980,1,दादा एक ही दिल है कितनी बार जीतोगे ? जो हुआ उसका d  ,13977
11981,0,..... तुम कितने बड़े ंक हो इस artilce से साफ़ है .. bc एक इसी के agent ki  ,40667
11982,1,जिसको जितना अत है उसे उतना बोलने से मना नहीं किया गया लकण अगर आपको ज़्यादा अत है to  ,15690
11983,1,RT Fulfilling big poll promise Modi govt decides to expand PM किसान योजना to all 14.5 crore farmers . ,26786
11984,1,छोटु तू Wikipedia haiLooks and makeup मन मत बननएह तेरा department नहीं है,36490
11985,0,बहुत अच्छा किया तेरे जैसे agent BJP का ही प्रचार करते हैं ु are truly देशद्रोह,7508
11986,1,RT Jofra Archer 10-0-79-0 Pakistan ने इस्सकी हवा निकाल दी .,38630
11987,2,धरम प् जी यू are पुरे heart of Gold and a well grounded humble being . My loads of love to y  ,35483
11988,2,सबका साथ सबका विकास और सबका विश्वास अवेसमे tag line ,36938
11989,1,नई सरकार बनते ही ये काम बहुत अच्छा किया ही मोदी जी ने थैंक्स modi जी  ,27987
11990,1,कृष्ण कुत्तो में कुत्ता है दूध पीता है मलाइ नहि चिपकने दे  ,31126
11991,0,Sadme से बाहर आ जा भूतिये तेरा मुह बोलै जिजा हार गया है तेरी दुकान बंद हो चुकी है  ,27134
11992,0,Akshay चुतिया ह ... और भोसडी क हिन्दू मुस्लमान की बाते क्र k लोगो को को भड़का रा mc  ,29004
11993,2,माम फिर भी साड़ी आपने जो विदेश में हैं आप से ही मदद मांगेंगे wish you long & healthy life प्रणाम,40637
11994,1,Great ..... but smile होती face py तू or b अवेसमे लगती,34750
11995,1,PM Modi himself wants to enjoy अच्छे दिन in US than live in rotten Indian  ,17387
11996,2,Crime ख़त्म होने वाला हैं corruption to बचा ही नहीं drugs to अब थोड़ा बचा हैं कोई भी काम nah  ,26801
11997,0,वो Afghani था तू मदरसा छाप कुत्ता है,19574
11998,0,Congress की हार का सबसे बड़ा कारण शीर्ष के नेता हैं जो कुर्सी से मरते दम तक चिपके रहना चा  ,15639
11999,1,vese ान ओपन लेटर जी .. अब साँस लेलो ... थोड़ा विश्राम करलो .. और जिनको रिप्लाई नहीं करते उन logo  ,8528
12000,1,I थिंक दूसरों को इतनी importance नहीं देनी चाहिए तहत hurts more,38483
12001,0,अप्प लोगो को बोहत जलन हो रहे हैं बरनोल उसे कया करो Bloody Afghanis . खुद to London में मज़े l  ,5923
12002,0,अब यह तो अफ़वा नहीं है के पप्पू के पिछवाड पे लात मार के एह तुलसी ने उखड फेंक दिया  ,19791
12003,2,RT Official Twitter 1 . 5M Followers ! Thank यू सो मच ! Always stay with us ! ,13549
12004,1,जी हम लोग तो bht Hindu नेता को जिताते ः तुम भी मुस्लिम neta  ,27016
12005,1,RT AMNESIA PURPLE Amnesia Lemon x Purple Kush Follow up by ाद्रि ग हैवे a great day ! High Quality ,30345
12006,2,विश्व के सुरोपारी बैकटी मानियानी परधान मंत्री श्री Narendra Kumar मोदी जी को कोटि कोटि प्रणाम आप का yeas  ,37729
12007,1,और show us now so we can then vote फॉर यू .,24476
12008,1,Btw डॉन ’ टी get me wrong मैं ये नहीं कहता के फॉरेन चीज़ों को पसंद नहीं करना चाहिए . Buss ये कह रहा हूँ के  ,9715
12009,1,में 80 Third is what murder or मार धाड़ करने वाला ? काम का नंबर है,5931
12010,0,acula 99 आप का इरादा ही नही है proff pass kr क भी treat nhi dety,28305
12011,0,राठी हाँ to gaand क कीड़े cow meat कलिये पहले से bnde convicted h यह लोग और जब बन ः तो तेरी माँ को खिलाने जा रहा था,1249
12012,1,खालीसी मै सॉरी नै बोलनी वाला क्यों कि सॉरी बोलना चीज़ें ख़राब करता है ... और Proud is लिअय की तू जा  ,42478
12013,1,टू पाकिस्तान बांया किश ने ? कौनसी तरहक है आज़ादी के जो पंजाब सी चली ..? Logono ko  ,20507
12014,0,मोदी साला देश का प म फिर से बन गया चोर सला बिकाऊ मीडिया अबप आज तक इंडिया नेवसे सब सेल बिकाऊ है टेंशन मत लो  ,35059
12015,1,so what सो what . हुवा थो हुवा दस बरस के बाद देश का exports record स्तापित किया . अब गस्त ko bread  ,40924
12016,0,Google भी चोर है झूठा कहीं का ... इसका boycott करना अब से .. ,26101
12017,1,Kyu congress और सप ke spokesperson nahi आरहे है तो politics se क्रिकेट में आगये,2481
12018,2,This is really a great n wonderful performance on contesting first time by you .. हर मत मानिएगा s  ,40373
12019,1,गेत the Immunity Boosting Water with cutting-edge Antioxidant Hydrogen Alkaline Technology from Thunderwell रो Wate  ,18705
12020,2,बचपन में जब छोटा था और तुंहारा सांग honey हनी देखता था सलमान खान के साथ तोह में y  ,18985
12021,1,RT Islam ऐसा wahid दिन है जिस में खुदा की कोई इमेज नहीं न ही कोई तस्वुर करसकते है न खुदा को न ही os क पयार्य नबी ,37462
12022,2,सिरजी heartiest congratulations Wishing you all best,35926
12023,2,RT ई legit लव यू for this . Thank you so much for real .,25685
12024,1,Since you ’ रे a hip hop head like ी ऍम I have a question for यु . I was listening to the नास मेड You  ,42427
12025,1,जुम्मा जुम्मा आठ दिन भी नहीं हुए सर्कार बनके और ये ek community ke नेता फिर हमेशा की tar  ,31059
12026,1,रत रस्कार व side JCB से खुदाई चल रही है ,26423
12027,1,हैप्पी बर्थडे सोना Heiden - माय फिल्मी दुनिया हेल्प Line ने . 08866681188 / 2288 / 3388 / 4488 Born 31 May 1943 ( आग  ,12641
12028,1,स्वेअर ी done got so tough ion care what nobody say to में no more you can ’ t hurt my फीलिंग्स कहा,24239
12029,0,“ Due to high prices “ भड़वे सबसे सस्ता public transport hai तेरी माँ की ,15537
12030,0,Rahul गाँधी बहार है तो वाजपेयी जिनकी वजह से नहीं to America me बंद होता,4780
12031,2,रत थे base for all thing इस लव एंड RESPECT . गरु . माय love and Respect for यू will always flour ,20611
12032,2,RT नि खिचवा नि हाज़िना . नि मपम्बाना नि मवेलेवु नि mfunikaji वा न्योता जा watu ,28329
12033,0,झूठ भी तो बोल रहा ह की गाडी का numb  ,13903
12034,0,Harris sohail k 2 चोकय देखने क लिए यह अवाम बस उस्को टीम में रखना चाहती है k classy shots खेलता है .,22761
12035,0,और हाँ भड़वे यह सुन मैंने वोट नहीं दिया था मैं दे ही नहीं सकता पर सचे  ,2193
12036,2,Gr8 bonding between two openers or पहली बार आपके शो में ही आपको धो डाला ne ,28931
12037,0,चोर Kahinke ne EVM के बिना हिन् तुम्हारी औकाद बता दी लोग तुम जैसे लुटेरों को vote  ,15785
12038,2,स्येड्ज़ीस दुआ है क ऐसा हो युथ का हाल बोहत बुरा है अचे हैं लकिन बोहत kum stay strong Wish you good लक,10797
12039,1,राम का नाम लेकर मार-कट करके राम का नाम डुबा दिया अगर सच में राम होते तो ये सब देखने के बाद खुद मर ja  ,34316
12040,1,सेक्सी बाकू हाहाहा — टॉगल kong पिनांग इसीपन Shempre hindi ,34729
12041,2,RT 127 What a crazy डे ः वास् सुपर cool meeting यू ,9251
12042,1,दोस्तों fatafat रत करे और इसको जितना हो सके utna broadcast kre .. जय राम जी ki ,35183
12043,0,FB काम धंदे kr JCB के चमचे,13508
12044,1,RT जी एक बार आप ंडत्व के पत्रकार Mr रविश कुमार से देबेट जरुर करे ित'स my humble request प्लीज सर था ,25667
12045,2,Best wishes ... अच्छे दिन for everyone ...,13867
12046,0,Modi का 600 का वडा देख के ही तुम लोग 6000 का कटोरा लेके 56 इंच भी नहीं बन पाये देश भर में  ,41738
12047,2,RT अटलजी his words and principles are always with us and act as catalyst for our .......,7019
12048,0,My predction is pakistan will loose the worldcup of or वो भी कुत्ते की तर्हां india will  ,40798
12049,1,oye कुट्टी ी just सॉ ख़दीजा रिज़वान WTF IS तहत सहित,8069
12050,1,ये दुःख सहन नहीं हो रहा ? अभी तो वापस Ashley Young के पास जाना है हमें !,30965
12051,2,ऐसा लिखा क्या मैंने की गलतियों में साथ हो . Ass  ,33882
12052,2,RT Haar जीत एक हिस्सा है जो बहादुरी से लादेन सच्चाई के लिए भारत माता के लिए वो हार के भी जीतेगा विश ु better luck फ ,28575
12053,1,और यह लोग वही हैं जो दीवाली में आके बोलते हैं की फटाके मत फोड़ो मासूम जानवर परेशान हो रहे  ,20966
12054,2,train no . 22846 delayed by 9 hours . Passengers परेशां है कोई सुविदा नहीं station पे ..,39432
12055,1,ये नाज़ ये अंदाज़ हमारे नहीं होते झोली में अगर टुकड़े तुम्हारे नहीं होते मिलती न अगर भीक हुज़ूर आपके डर से  ,14617
12056,1,Thank you so मच समझ लें मिल गए,39028
12057,1,रत तो ऐड The reason I posted this is because Asif भाई थे manager is one of the most genuinely nice folks I know Any time ,22566
12058,2,Alhamdulillah 11 courses no carryover for में जमात मुबारक,15998
12059,1,शादियों में चाट तोह बहुत खाया होगा पर कभी दही गुजिया चाट खाया है ? देखिये को ban  ,21357
12060,1,Dicto तम्हारे अब्बा ( राहुल ) जैसे cover kia तूने ..,3678
12061,2,RT नाशविल्ल इस नॉट कंट्री लिखे व्हाट यल्ल आउटसाइड STATES / CITIES THINK .,5677
12062,0,Rahul Gandhi पे पूछे गए सवालों का जवाब देने की हिम्मत नहीं बची और ये देश चलाएँग  ,24483
12063,1,देव डा तम्र new movie song ामी तमक वलोबसि ी really loved a lot,282
12064,2,hilarious epi Nikki me तेरी चिक्की बना दूंगी तज you r jealousy cute expression I लव it KJ you  ,32973
12065,1,Motax यागुई कोये ग é rer nice,42462
12066,2,RT What a सांग यार जितना व् सुनूँ मैं ही नही वार रहा है ी think this is the most infectious song of the ये ,5706
12067,1,777 पाक  ,1604
12068,1,दारु भी बंद करो सर ,4079
12069,2,RT Many many congratulations अब आपके 2209 followes हो गये है इसे खूब तर्रकी करो और खुश रहो राम राम सा बॉय ,3200
12070,2,RT नीमरा ोईए हैप्पी बर्थडे !!!! Javiiii !red heart You are one the best girl in twitter ! Literally !loudly crying face Its योर डे ं ी विश क तम जेओ ,28443
12071,2,gadkari Happy बिरथ डे Sirjee ,11057
12072,2,I can't even type kisses properly घण्टा कछ मिलेगा ईद पे अब्ब .,24107
12073,1,िन्द ये इंसान स्मृति जी और मोदी जी के पीछे हाथ धोकर पड़ गया है हर t  ,36208
12074,2,रत फिल्लेद with gratitude for people of Bathinda for giving थिस opportunity to serve them for 3rd time in ,40848
12075,0,अल्हम्दुल !! रेसिवेद an award in recognition of my services in social welfare & Humanitarian work & For Rehmat  ,26474
12076,0,दज रॉक्स मेरी डार्लिंग इतना मत करवया करो की अपने आप को हिंजड़े से मरद समझने लगो महौले का क्यूँ l  ,13444
12077,0,28 chacha 10sal CM रहने के बाद भी मध्य प्रदेश वासियों की सेवा करने का नहीं सोचा आज अचानक बह  ,43019
12078,1,South Africa ma kici b Pakistani ka passport गम hony per new नई बनता,27724
12079,0,हरमज़द तू तेरा बाप तेरा खंडन . ज़हर तो तेरे बीजेपी वाले उगलते है . और असद साहब bar  ,14294
12080,1,... We have always had guns in this country . Always . बट we have नॉट always had this ep  ,16909
12081,2,हैट्स off to Iron Lady of India . I use to dream how रानी की झाँसी  ,25571
12082,0,007 ये to पुलिस को छाये था की ऐसे लोगों को मन कटे अब ये समझ नहीं आता की ये police बिके ही है  ,3942
12083,0,shaikh10 Ye सुवर का भी इंसान बन ही नहीं सकते .. इन सुवरो की सोच में ही जाहिल्प  ,27132
12084,2,एक ही सोच है एक पहचान है ाय वतन सब से upper तेरा नाम है हर दिल की आवाज़ दिल दिल की आवाज़ Pakistan Zi  ,28816
12085,0,Kalu मां तुम रोते ही रहते हो यहाँ 1 हिन्दू ठेलेवाल की 15 मुस्लिम लोगो ने मिलकर पिट पिट के हत्या कर  ,13047
12086,1,I need that लव लव थत I can't get enough ऑफ़ लव that can't live without में लव that can't get t  ,20303
12087,2,Cogratulations modiji today we are happy because वे गोत यू as our Prime Minister again Please गिव your reply to उस,9676
12088,2,जोस buttler bowled by वहब नीस sweven and that's will be dream always for Pakistani first out Engla  ,9244
12089,1,निघत भाई मेरे सिर्फ social media पे woman empowerment की बात नहीं होनी चाहिए बल्कि real  ,4586
12090,2,वे support सवकसत + savka vikas only modi visvas,18712
12091,2,Gujjar1 माँ ष अल्लाह . बोहत खूब !!! ी wish वे थे शेहरिस also follow Paindus so that  ,24250
12092,2,तीसम बे happy always ं अल्लाह pka ब्लेस्स ु न what ever ुर परब्लम र must be finished by him इन्शाल्लह,25072
12093,0,It's सुचा शामीई वे fucked it उपपप you एंड मेई,36149
12094,2,all the best भाई मार का खेलों,40806
12095,0,क्यों बाई एंटी मोदी जोष इतनी जल्दी चला गया सो sad give some illogical and chidish statement that suits to you,24516
12096,2,रत Your 100th signal . Thank you for visiting your fancafe . A little thing that brings great happiness to us your fans . हैवे ,686
12097,0,What the fuck does this मैं अपना नीचे का बंद करके रखना ज्यादा खोलने की जरूरत hani ?? ,911
12098,2,हमारी तारीफ सा ब pakistan Army को दिल व जान से advance Eid मुबारक,12863
12099,2,Congratulation Narendra मोदी जी 2 Prime Ministerof इंडिया करना आप से एक बात करना च  ,36332
12100,0,तू तो अब sb ko congratulations hi बोलता rheo तुजे तो कोई बोले गा नही चुतिया सला भौत बो  ,28629
12101,2,माननीया कम साहब अब तो आपकी सरकर है मोदी जी भी साथ है तो मेरा ऍप से बीनर्म निवेदन है की kri  ,8518
12102,1,मेरा ख्याल है आपकी नज़रों से वह document नेहें गुज़रा जिस में आपके पापा ने बाहिर जनेय केले मुशर  ,809
12103,1,RT हाबदे का ृऋण यांग लुकूउउउ ी विश ु आल थे बेस्टट्ट्ट क्या अवेट TRS माँ दोंया CIECIE ई लव ऊऊउ,20526
12104,2,Follow done Thank यु भिया,28766
12105,2,जय जगननात pm namsker देश खुश होंगे जय जगन्नात दरसन होगा 2 प m nanender मोदी जी,13084
12106,0,bear BJP चूतिया बनाया है देश को लोगो को और वोट का पहले आर्मी को lekr politics किया वोट पाने का लिया,5790
12107,0,भगत कौन बोलै the modest banne ... मरवा लिए न वो भी कमरा जैसे चूतिये से ...,22509
12108,1,Niggas play too मच हँ . लम्मू,44102
12109,1,ये हिमत en को कब्बी nhi मलनि जब तक en k साथफावा Chaudhary etc or Murad Saeed jesy लोगो मोजोद हो !,19911
12110,1,बस भाग गया फिर ,9303
12111,1,Na न बालक ऐसे लोगो की बजने में काफी मज़ा आता है इन्हे बन कर दिया tweeter boring हो जायेगा,35601
12112,1,I want a girl jo बस खुद बोलती जाए और में cup क्र k सुनते रहो,42544
12113,1,billions of billion dollar पाउंड्स euro etc का किये ये खुद की माँ के भोसड़े को धंधा चला क्र ऐडा करमंगे क्या ? m  ,30545
12114,2,हैए ऊ फाइनली दीद ित जहांगीर भाई का जलवा तोह देखो ,19218
12115,0,मादरचो मुल्ले ये मथुरा में नहीं दिखा था जब मुल्लों ने हिन्दू को इस लिए मरा की वो लस्सी की पैसे मांग लिए the  ,41
12116,1,QST city Where ’ s माय sandwich ? यू made it yet,22931
12117,2,रोज रोज school school चिल्लान से बेटर है . School school चिल्लाते रहो ... or students fail hote rshe . ,43681
12118,1,Jala mat स्टीकर भेज के merr पास नही है,36731
12119,2,) अल्हम्दुल वे are having good time cause are there to protect us ीा अल्लाह ap  ,18657
12120,1,ब्रिगेड Dayar18 Are wo सेलेब है उससे सौ की जरुरत नही ... तुम उससे सो करवाओ,26159
12121,1,Something not sitting right in my spirit and i रियली दोन ’ टी क्नोव what it is,24744
12122,0,Fake feminism तेरे पास ही रख सली . तेरे जैसे कुछ कामिनि की बाजा से पूरी woman community ki नाम खराप होता है .,12115
12123,1,Nigga y ’ all sleep slide बृह . जस्ट गेट योर tickets there !!! लेत कस्य know . You good on my end,44037
12124,2,धन्य हो प्रभु ... आप जैसे व्यकति भारत प्रजा की सौभग्य ... सबका साथ .. सबका विकास ... जय हो .. ,39956
12125,0,Debate क पन्नेल mai oweshi party क घटिआ पर्वक्ता को मत बुलाइ देश मे नफरत फैलाने वाले को कोई नहीं सुनना चाहता,40821
12126,2,िन्द न न न न भूल कर चुके तुम्हे बुला क ( केजु ) दिल्ली वाले अब समझ मे आया जनत  ,25056
12127,1,Musalman एक जैसे नहीं सोचते हिन्दुओ एक जैसे नहीं सोचते हिन्दुओ में भी चोर लुटेरे डाकू ात  ,40026
12128,1,क्या सब कुछ रामदेव ही बेचेगा ,13002
12129,1,लरका ो नी कोई msla नइ अब जिसको पता ni उस ने पूछ बी लिया तो किआ kch नि,30806
12130,2,RT We लव शाह रुख खान .... we do ,31701
12131,2,ई लव यू thomas stanley holland have an amazing 23rd ,29250
12132,0,लअनत तम pay peer क़द्रि कुत्ते हरमज़द or lanat ेस खंजीर k buchay langray khadim pay तवायफो की नेसल हरामी,27391
12133,2,RT Salman खान mega entry in aisa एंट्री कोई नहीं ले सकता लव यू भाई अबकी बार 500 कर पार ,39960
12134,0,पतराग Upper वाले की लाठी मई आवाज़ नहीं होती जब पड़ती है तो agla pilchla s  ,14047
12135,0,Modi चोर को पता था क EVM set हो चुकी ह और election commission ko inform क्र दिया गया ह क हमे 300 सीट चाहिए े  ,1655
12136,1,RT गोगरी अपना टाइम आएगा कौन बोला मुझसे न हो पायेगा ? Reservation quota का अंत आएगा मेरे जैसा ओपन मेरिट लाला मोदी को ,5256
12137,1,messing around with comic fonts based on my handwriting inspired by ghostgreen's font in yes रॉय - what gorgeous  ,24309
12138,1,शर्मा हाहाहाहा बस सोच में डूबा होगा आजा शर्मा लौंडे स्कॉच मरेगा BC ,13627
12139,1,अबी सेल झोलेच्छ चाप यह घटना ंप मई हुई जहां कांग्रेस की सरका  ,2767
12140,2,congress CWC ने आज कहा कि सॉन्ग संविधा की रक्षा के लिए लड़ती रहेगी . क्या उनका अर्थ है की मोदी सरकार संविध  ,9619
12141,2,Best of luck सर World कप के लिए भोत भोट सुभकामन,26
12142,0,Fuck this anxiety I कैन ’ T FKN GO तो बेड एंड ी वांनै KMS,25603
12143,2,kapil जी ी am very biggest fan of you में राजस्था से मुंबई घूमने आया हु क्या आप मजे आपके  ,16982
12144,0,Shrimaan कोण से दुन्या में घूम रहे हो क्या Congress पार्टी जंट्टा क सवालों क पार्टी जवाब देह ने ही k  ,18838
12145,2,Jain आचार्य के आशीर्वाद और from the bottom of the heart we congratulate that ु won one more time and we have a ho  ,27374
12146,1,होकर के कहने पर चलता है और एक तरफ है  ,23931
12147,1,तुझे इतनी तक़लीद है इस construction ki तोह कोई बात नहीं तोह KPK shift हो जा जहा तेरे handsome  ,38068
12148,0,कुछ लोग तो सिर्फ अप्पके पोस्ट बिना देखे ही लाइक कर देते है . पढ़ने की ज़रूरत ही नहीं होती बस Post  ,33771
12149,2,गोड entered destination Ejipura Rama Temple .. गोड bless everyone .. It will going to be Pride of Ejipur  ,1908
12150,0,Congress को भी हिन्दू ही पं बनते थे ये मत भूलो कोई ट्वीट करने से पहले दिमाग का इलाज करा लो ,37077
12151,1,क्या ऐसा नियम नहीं बीजेपी सर्कार लगा सकती देश हित के लिए जो भी भारत मे पाकिस्तान का झंडा लहरात  ,40867
12152,2,म ạ नह म ẽ l ê ं nh é एम् ग á ी stay strong लालसा . We always love you ,28367
12153,2,हाहाहाहा सी this is why your super wolf ! Savage as hell and always true i had several games  ,24156
12154,0,RT 14 र का pilla self troller ये देख बह के सर्क ने टैक्स भरके तेरी बाह का भ फाड़ दिया ा ,34934
12155,0,RT | Chanting जय श्री राम enough to get you branded goon in West Bengal . Asserting identity is a crime ,14706
