,index,Label,Text
2597,5195,1,"RT @girishs2: They called us Hindu extremists, Saffron Terrorists, Hindutva Killers, , Maut Ka Saudagars, Church attackers, Butchers of Ind\xe2\x80\xa6"
2598,5197,1,RT @AditiSwet: I am shocked to see how some accounts are religiously targeting Hindu Girls...\n\nI am going to report all such ID and their s\xe2\x80\xa6
2599,5199,2,RT @AsYouNotWish: Karnataka: Paresh Mesta's family says that he had been kidnapped by a Muslim mob while trying to escape from their stone\xe2\x80\xa6
2600,5201,1,"RT @AskAnshul: Two suspected Bangladeshi terrorists, arms dealer arrested with Fake Aadhaar card in Kolkata. Both are using Hindu Names. \n1\xe2\x80\xa6"
2601,5203,2,"RT @Pandita_Gargi: Did we see you doing ""Anna daan"" during Daan Parva ? Did we see you doing Animal welfare under Gou Sewa ? No, we saw Fad\xe2\x80\xa6"
2602,5205,1,"RT @madhukishwar: This whole business of dismissing all Hindu texts, especially if they are considered sacred--as ""myth""-- has been part of\xe2\x80\xa6"
2603,5207,2,RT @ManishTewari: BJP- PDP Govt told the Supreme Court that it has no plans of setting up a Minorities Commission in J&amp
2604,5209,1,RT @Isoumyas: The two impossible things Modi did is making RaGa Hindu and Manmohan speak https://t.co/WpcN7HOBZ0
2605,5211,2,@YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15\xe2\x80\xa6 https://t.co/88KxZw1NV2
2606,5213,2,RT @Ashishsharmaom: @YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4\xe2\x80\xa6
2607,5215,1,RT @indiatvnews: Ravi Shankar Prasad accused #RahulGandhi of playing soft-Hindutva card to appease the Hindu population of the state. He as\xe2\x80\xa6
2608,5217,1,"RT @DrGPradhan: Remember, When Col.Purohit was illegally arrested and tortured to give Hindu terror theory, Gen.Deepak Kapoor was Army Chie\xe2\x80\xa6"
2609,5219,2,RT @ScienceChannel: Are the ancient Hindu myths of a land bridge connecting India and Sri Lanka true? Scientific analysis suggests they are\xe2\x80\xa6
2610,5221,2,RT @usha_omji: @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad @Sanskruti_1 @rupeshsaigal @A\xe2\x80\xa6
2611,5223,2,RT @govindnaga: AP\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x80 \xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xaa\xe0\xb1\x81\xe0\xb0\xb2 \xe0\xb0\xaa\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\x8e\xe0\xb0\x82\xe0\xb0\xa4 \xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xaa\xe0\xb0\x82 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xb6\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8 \xe0\xb0\x95\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb1\x87\xe0\xb0\xa1\xe0\xb1\x81 \xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xa6\xe0\xb0\xb2\xe0\xb1\x82\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x9c\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xb8\xe0\xb0\x82\xe0\xb0\x98\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x87 \xe0\xb0\x89\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb9\xe0\xb0\xb0\xe0\xb0\xa3\xe0\xb0\xb2\xe0\xb1\x81.@J\xe2\x80\xa6
2612,5225,2,@mygovindia @RailMinIndia @PiyushGoyal @PiyushGoyalOffc This is good opportunity for all citizens of the country.\xe2\x80\xa6 https://t.co/aUU5IxXb19
2613,5227,2,@narendramodi @ExSecular This is called development. Pappu thinks that by faking as hindu and shiv bhakat he can befool us.
2614,5229,1,@BJPALLIndia @SeniorDigvijay Obessi ka janetic baap Hindu jo dahra
2615,5231,1,RT @Kuvalayamala: Is that why Maharashtra banned Hindu rituals calling it Superstion? https://t.co/vO4ONFe2Qy
2616,5233,2,"RT @InderChadha2: @pbhushan1, your next PIL, I guess https://t.co/ON3TfLJ208"
2617,5235,1,@salmanlund69 asli maza to uske baad h jab kuch dino baad wahi hindu ma bahen beti apni pati ya baap ko batati h ki\xe2\x80\xa6 https://t.co/VEHKjSKe9E
2618,5237,2,Coming together for music - The Hindu #DH #digitalhumanities https://t.co/ZFa5sCFJoC
2619,5239,2,AAP gathers strength in Varanasi - The Hindu \xe2\x80\xa6
2620,5241,2,@sardesairajdeep @IndianExpress ye to har din hota hai. read @the_hindu \nSometimes write other way round.
2621,5243,2,jammu ko save karo
2622,5245,2,RT @vik21_yadav: Hindus and Jews have much more similarities. Both are cultures/ethnic group oriented religion. Both faced many ups and dow\xe2\x80\xa6
2623,5247,2,"RT @_ugra_: Always remember,the Sethu is much much older than the Mandir &amp; was put in place by the Lord himself. What Dr @Swamy39 achieved\xe2\x80\xa6"
2624,5249,2,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis David and Amanda Fernandes working to save the souls of Hindu heathens (and close\xe2\x80\xa6
2625,5251,2,@INCIndia In Hindu Mythology a married man must be accompanied by wife  (Ardhangani) at teerth unless physically un\xe2\x80\xa6 https://t.co/Jp44QrK6Pp
2626,5253,2,@ShefVaidya @fadnavis_amruta @Dev_Fadnavis #OnlyHindusHang :1) #SavanRathod (2) #SajjadMughal (3)\xe2\x80\xa6 https://t.co/RqSTUnxRva
2627,5255,2,"@the_hindu Ohh yes. Given the stiff competition he underwent, this is a news indeed. \xf0\x9f\x98\x80\xf0\x9f\x98\x80"
2628,5257,2,@nxtstar1 @ApoorvBJP @Liberandu_Pelu @saud5683 @shivang598 @Mutayyab420 @Ranask35 @milkygaay @Aapaawaambaa\xe2\x80\xa6 https://t.co/7VswEdpDWu
2629,5259,1,"RT @mvmeet: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will the se\xe2\x80\xa6"
2630,5261,1,RT @TheBoltofZeus: @AskAnshul @Payal_Rohatgi Anshul Exactly my point I asked the question \nlets assume the Man was a Muslim and #ZairaWasim\xe2\x80\xa6
2631,5263,2,"RT @milinddeora: Addressed students of Begum Sharifa Kalsekar School, one of Mumbai\xe2\x80\x99s finest girls\xe2\x80\x99 schools. It\xe2\x80\x99s founding principal was Je\xe2\x80\xa6"
2632,5265,2,"RT @fadnavis_amruta: @ShefVaidya I\xe2\x80\x99m a proud Hindu &amp; like many, I celebrate every festival in my country  &amp; that is an individual choice...\xe2\x80\xa6"
2633,5267,1,"RT @SirJadeja: \xf0\x9f\x91\x89When Islamists Kill Thousands Roaming All Around The World, ""Terrorism Has No Religion""\n\xf0\x9f\x91\x89When A Hindu Maniac Murders, ""Hind\xe2\x80\xa6"
2634,5269,1,RT @AskAnshul: Intellectuals called Hindu Terror behind Gauri lankesh murder. Accused identified as Tahir Hussain who supplied arms to kill\xe2\x80\xa6
2635,5271,2,@sarker_kaushik @PerennialCold @vivekbhat9 @tathagata2 @rpsharma1510 @ArunudoyB @dikgaj So you will trust Marxist C\xe2\x80\xa6 https://t.co/bQous08m2y
2636,5273,2,@rssurjewala Haha Rahul and other ministers are using our money to use z security maybe we shud reduce his security\xe2\x80\xa6 https://t.co/GWgyz9gIxT
2637,5275,1,RT @saandiippnayak: In a Hindu dominant country more than 80% Hindus are seeking permission from 19% minority so they can build a #RamMandi\xe2\x80\xa6
2638,5277,1,"@ChouhanShivraj - what is your duty? Saving Hindus or those who kill, mutilate, rape n plunder them? @hindupost\xe2\x80\xa6 https://t.co/Af0zOSmXtf"
2639,5279,2,@usha_omji @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi\xe2\x80\xa6 https://t.co/M1yGoF7gHz
2640,5281,2,RT @usha_omji: @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi @CyberSipahi @Ruchibajaj4\xe2\x80\xa6
2641,5283,2,"@fadnavis_amruta @ShefVaidya You r as much a proud Hindu as Rahul Gandhi is a Janeu dhari Hindu, don't u think orgs\xe2\x80\xa6 https://t.co/osWSDvEJKE"
2642,5285,2,"RT @iAnkurSingh: The accused in Rajasthan case was arrested within 24 hrs, still media kept attacking CM Raje\n\nHindu man's body castrated,\xe2\x80\xa6"
2643,5287,1,@BorkaTushar @ANI Or tum L g jab hindu marta h kashmir m kerala m bengal m up bihar mai toh chupi sadh lete ho koi\xe2\x80\xa6 https://t.co/C0YoIkAtb4
2644,5289,2,"RT @bjparvind: Met  ""His excellency Governer of Karnataka"" Shri Vajubhai Rudabhai Vala Ji at Raj Bhavan &amp; informed him about the brutal mur\xe2\x80\xa6"
2645,5291,2,RT @dda_a_cheat: @RahulCipher @HardeepSPuri @MoHUA_India @Secretary_MoHUA @LtGovDelhi @htTweets @jeelanikash @theparvezsultan @NBTDilli @Su\xe2\x80\xa6
2646,5293,2,"RT @Nitten4u: @ShefVaidya @fadnavis_amruta Amruta ji, I have written several emails to your home department bureaucrats, but no reply. Can\xe2\x80\xa6"
2647,5295,1,"RT @ch_agan123: #TRPHungryMedia Barking 24\xc3\x977 against Hindu Saints, \nAnd no coverage on Moulavis &amp; Padris...\nhttps://t.co/FbCjAQY6mT"
2648,5297,1,"RT @sanjukta: Gauri Lankesh was killed, right wing BJP supporters celebrated.\nBengali labourer killed in Raj by Hindu fanatic in name of Hi\xe2\x80\xa6"
2649,5299,1,RT @ShankhNaad: @PetaIndia @ChouhanShivraj Cow is bleeding badly after #Muslims fed her bomb. Cow allegedly belongs to poor #Hindu farmer.\xe2\x80\xa6
2650,5301,1,"@fadnavis_amruta @ShefVaidya You are a ""sickular"" that we love to hate. It is time to fire @Dev_Fadnavis. We need a\xe2\x80\xa6 https://t.co/lNP8HG766w"
2651,5303,1,"RT @EngageTheRebels: Bomb fed to poor Hindu farmer's cow by Muslims in Madhya Pradesh, India; because cows are sacred in Hinduism. https://\xe2\x80\xa6"
2652,5305,2,@Trista1228 @tarunkumar006 @sanjeev_1979 @iempress_1 @shitijsrivastav @getazadi @ChandBrajesh @D_PandeyG\xe2\x80\xa6 https://t.co/QUnL2nNoy4
2653,5307,2,@sadhavi @narendramodi @PMOIndia Lose your temper please. We want to see how UGLIER Khangress can get. Please Madam\xe2\x80\xa6 https://t.co/ta8VqFQ6mf
2654,5309,2,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis This is not positivity. it is BS. But fits with BJP funding Church from Goa to Aru\xe2\x80\xa6
2655,5311,2,"RT @DrGPradhan: HINDU unity forced @OfficeOfRG to visit temple who once said ""\xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb5\xe0\xa5\x8b\xe0\xa4\xb9 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x87\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88""\n\nImagine if we all UNIT\xe2\x80\xa6"
2656,5313,2,"RT @mediacrooks: NASA scientists confirm ""Ram Sethu"" ... But Ponzi-Bhakt @OfficeOfRG and @INCIndia told SC ""Ram never existed"" and neither\xe2\x80\xa6"
2657,5315,2,RT @mediacrooks: @OfficeOfRG @TimesNow @republic @IndiaToday You cannot be a Congi and be a Hindu at the same time... Its mathematically im\xe2\x80\xa6
2658,5317,2,@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But Aap hi log to\xe2\x80\xa6 https://t.co/3m0IY07Cqh
2659,5319,1,@VellaAatma @HimanshiKunwar1 @Shujaatsays @Supermanbita Tere kayii mulle bhai aatankwadi ban rahe hai.\n\nUnko dila d\xe2\x80\xa6 https://t.co/ZZZEgeGbWK
2660,5321,1,"@UmarKhalidJNU @VasundharaBJP Be aatankwadi ki aulad, abhi to suruvat Hai jis din hum Hindu o ki khopadi 360 degree\xe2\x80\xa6 https://t.co/ywQlbxolxh"
2661,5323,1,RT @shaileshkap: @HimanshiKunwar1 @VellaAatma @Supermanbita @Shujaatsays Is chutiya ko poochta bhi koun hai yanha.\n\naatankwadi kutton ki ta\xe2\x80\xa6
2662,5325,1,RT @jamadarmdismail: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_\xe2\x80\xa6
2663,5327,0,"@UmarKhalidJNU Chup be lode maderchod bhosdike aatankwadi ki aulad, raandi hi aulad"
2664,5329,0,RT @ur99: #Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumhara?\n-\xe2\x80\xa6
2665,5331,2,RT @kingkha29836365: @thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagate n\xe2\x80\xa6
2666,5333,2,@adi_tripathi @qvJ2bt0uTn5K3E0 @Vinay_P10 @BJP4India @AmitShah Phir paheli aatankwadi sushma swaraj hai kyunki visa\xe2\x80\xa6 https://t.co/OMELZrGyTf
2667,5335,2,@RoflRavish @yadav24naveen @sardanarohit Apka aatankwadi Kuch nhi krenge sir ye to Pakka hai
2668,5337,0,"@AshiQuotes suar ki aulad hai aamir, saala aatankwadi hai ye"
2669,5339,0,"@UmarKhalidJNU Chup be lode maderchod bhosdike, aatankwadi ki aulad"
2670,5341,2,@NA24919464 @iSonuNigam @AmitShah @BJP4India @BJP4Gujarat Bhai desh ke itihas me itne aatankwadi kab mare gaye the jara ye bhi bataoge
2671,5343,2,@Aakanksha130 @sardanarohit @Uppolice @upcoprahul Akela bhare pe rahne walon ko ek aatankwadi marta hi or kya hua b\xe2\x80\xa6 https://t.co/F59mUWc0RE
2672,5345,2,RT @ImAvinashKardam: Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindustan\xe2\x80\xa6
2673,5347,0,@nagendrapathak @sambitswaraj @OffcialRajiv Mahatma Gandhi \n\nYaa\n\nAatankwadi harami godse...???
2674,5349,0,@ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap t\xe2\x80\xa6 https://t.co/YJiwCBCWBW
2675,5351,2,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/opGHkjHLRG
2676,5353,2,@nagendrarawat53 @BJP4India Mangne ko kahta \n\nMagar aisa kuch nahi huaa \n\nAmerica bhi chup rashiya bhi chup\n\nKyu ai\xe2\x80\xa6 https://t.co/XOqUbSAi1W
2677,5355,2,@AmitShah @BJP4India @BJP4Gujarat Lag to nahi raha h Sir... Geenti ke 500aadmi bhi nahi dikh rahe... Aur mudda wahi\xe2\x80\xa6 https://t.co/wzowWz0ijv
2678,5357,2,@nagendrarawat53 @BJP4India Pta lagakar aatankwadi ko khatm kyu nahi kar dete\n\nAise dono halat me shaq paida hota h\xe2\x80\xa6 https://t.co/Zw2ACACsmK
2679,5359,0,Congress party mein koi bhi aa sakta hai Bhrashtachari naksali algawadi aatankwadi Kanhaiya Kumar Hardik Patel niza\xe2\x80\xa6 https://t.co/jfHb76SGHx
2680,5361,1,@narendramodi Masjid todne ke Baap  BJP ne jo shamsan kiya tha wo kaun sa rashtrawadi tha aacha wo Aatankwadi tha j\xe2\x80\xa6 https://t.co/4VfzweWN4p
2681,5363,2,@thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagat\xe2\x80\xa6 https://t.co/oGSX0uOlxY
2682,5365,2,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/dcBLteOi4q
2683,5367,2,ye batao aatankwadi kaun hai https://t.co/a3Y9JxvtpX
2684,5369,2,@spkanpurteam @IamBirbalyadav @yadavakhilesh Jisko bhagana tha logne uso U P se bhag diya. Aur rahi aatankwadi ki w\xe2\x80\xa6 https://t.co/tfLGP7VPKj
2685,5371,2,Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindust\xe2\x80\xa6 https://t.co/23kMBFdDzO
2686,5373,2,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwa aatankwadi hain tu. Bhagwa Taliban.
2687,5375,0,@NavbharatTimes Aatankwadi h y Suar
2688,5377,2,RT @trueindianAliya: @sghoney4545 @imindianydmm @Gopal85605520 @RKPandeyGuruji @1vQSar0ktbsUxYi @Varinde37395875 @narendr21630865 @develdub\xe2\x80\xa6
2689,5379,0,RT @Dharmatma_Abhi: @ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumha\xe2\x80\xa6
2690,5381,0,Dogali Media or Dogale log.. \napni Maa Behan ki Raksha k liye ek ko maarne vala aatankwadi h or Lakho begunaaho ko\xe2\x80\xa6 https://t.co/LuLDe2XaPS
2691,5383,2,@nagendrarawat53 @BJP4India Buddha bhi\n\nAise logo ke juth ko naam diya gya hizabullah (hizbul mujahid nahi) means a\xe2\x80\xa6 https://t.co/wRBlvpPDPD
2692,5385,2,@nagendrapathak @sambitswaraj @OffcialRajiv Gandhi baapu \n\nYaa \n\nAatankwadi sanghee godse...???
2693,5387,2,"WhySoBiased? Bhrasth Neta, desh drohi abhineta, aatankwadi sab kHAAS, Sant Asaram AAM?"
2694,5389,0,#Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBa\xe2\x80\xa6 https://t.co/35NajiO8f9
2695,5391,1,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwan Talibanis are aatankwadi. 99% hindu condemned Bhagwa Taliban. They are terrorist
2696,5393,2,@sardesairajdeep @PMOIndia Or lunch kis aatankwadi k saath fix tha ??
2697,5395,0,@RakeshSinha01 Hello sanghee prof. \n\nVandematram yaad karle pahle. \n\nOr \n\nNathu godse gaddar namakharaam aatankwadi\xe2\x80\xa6 https://t.co/S32JwtWMp0
2698,5397,2,@Imjytk Konsa indian mujahid kabka khatam ho chuka he. Aur mughal agar aatankwadi the to kyu 900 -1000 sal raj karn\xe2\x80\xa6 https://t.co/ifKeQjFFVX
2699,5399,1,@AliSohrab007 @BSF_India @khalidmfp aatankwadi hindu machinry  jis ka mool sansthapak p jawahar lal hai jis ne  sab\xe2\x80\xa6 https://t.co/Pi3QZd0Ys8
2700,5401,2,@nagendrarawat53 @BJP4India Magar kisi ne socha nahi\n\nGermany ki hotel pe humla huaa\n\nGermani ne badla liya kuch hi\xe2\x80\xa6 https://t.co/DCuMkB9DpX
2701,5403,0,@sardanarohit Abe bjp ka dalal  ... jab Bangladesh desh m murder karne wala zakir nayak se barbhawit tha  to tum go\xe2\x80\xa6 https://t.co/vKbtBUPNuG
2702,5405,2,@aajtak Aatankwadi ko marna hi chahiye aatnkwad par p bath nahi karte ho armi ke hamare jwan jab sahid hote hai tab\xe2\x80\xa6 https://t.co/Tlt5sNL1FH
2703,5407,2,@SirSunilShetty Ye sab karne k baad congi Pm ko dosh deti hai..kitni tadpan Hai inme...notbandi ki vajah seesab pag\xe2\x80\xa6 https://t.co/TenRcJSB8f
2704,5409,2,@nagendrarawat53 @BJP4India Khatma kyu nahi kar dete ?\n\nEk sochne wali baat samne aayi\n\nKya sabhi desh aur midiya m\xe2\x80\xa6 https://t.co/rm7gWvDoRD
2705,5411,2,@ajitanjum @ArvindKejriwal ...........aek aatankwadi hai....ya sub aatankwadi hain......?
2706,5413,2,"@sambitswaraj Patra ji becharo ki satta chhin li,sare kaale karnaame ujagar ker diye ,sare algawwadi,aatankwadi,ris\xe2\x80\xa6 https://t.co/3PqLf1eL6h"
2707,5415,2,"Hum indian kahte hai aatankwadi se humhe bachao, now here terrorist are saying that save us from ISRAEL"
2708,5417,2,"@News18India @awasthis @sambitswaraj @Pawankhera @ameeque_Jamei aatankwadi ke upar kadi karwai horahahai, pratidin\xe2\x80\xa6 https://t.co/MIIBEHbT6y"
2709,5419,2,"@News18India waha to kui vampanthi naxalwadi aatankwadi student to nehihena, jase JNU ke zoo park me bhare padehai"
2710,5421,1,RT @wahajbaba_adv: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_Mo\xe2\x80\xa6
2711,5423,2,@nagendrarawat53 @BJP4India Dusri baat \n\nWorld ke logo se kyi desho ki sarkar aur midiya sach chupa raha he\n\nIsis a\xe2\x80\xa6 https://t.co/R9ENMnjggT
2712,5425,2,@Anil_jungi @MajorPoonia @adgpi @crpfindia @BSF_India @JmuKmrPolice Anil sir Indian army ki Saman Bhartiya Janta Pa\xe2\x80\xa6 https://t.co/x1a9wQnNEL
2713,5427,2,"@S_MahajanLS Wo v BJP ke samay me huwa tha, us samay ke sarkar ki kamjor i thi. Aatankwadi sansad parisar me kaise ghus gaye."
2714,5429,2,@nagendrarawat53 @BJP4India Kuch ghante baad yaani usi din Germani ne aatankwadi thikano pe humla kiya\nYah khabr mi\xe2\x80\xa6 https://t.co/J3En9OghXV
2715,5431,1,@nagendrarawat53 @BJP4India Aur muslim ko badnam karne khud hi humla karwate ho\nAur badle me aatankwadi thikano pe\xe2\x80\xa6 https://t.co/ksMj1VIE9X
2716,5433,1,@YoungMuslimIN @TimesNow haha sapne dekh hindu ceo bante hai aatankwadi nahi
2717,5435,2,@priyankac19 Mtlb ki hawai jahaj me fanse logo ko mrne dena chahiye tha magar ek aatankwadi ko nahi chhodna tha ek\xe2\x80\xa6 https://t.co/jFDnZ84kJC
2718,5437,2,@BJP4India @AmitShah Agar wo aatankwadi hai to videsh mantralaye unko visa kaise diya Matlab sushma ji galat logon\xe2\x80\xa6 https://t.co/NEt2KOkIXn
2719,5439,2,@nagendrarawat53 @BJP4India Aur ye baat americi Lashkar ke ek jawan ne batayi \n\nUse isis ne shamil hone ko kaha gya\xe2\x80\xa6 https://t.co/Ylmprcaxrz
2720,5441,2,@Bobeydeol1 Media bhand hai. It's double standard media. Jab koi shantidoot inki G..... mein bamboo daalega then th\xe2\x80\xa6 https://t.co/R3LezTTFZz
2721,5443,2,@RakeshSinha01 Sunaa he \n\nAaj\n\nSanghee gaddaro k \n\nJeeja jii ka birthday he... \xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\n\nChalo abb boldo\n\nNathu godse na\xe2\x80\xa6 https://t.co/OG0JohqJMd
2722,5445,2,"@iRheasingh @RealVinduSingh @BeingSalmanKhan Arey isko importance mt do ye Swami Om ki biwi h..ye b hindu muslim, a\xe2\x80\xa6 https://t.co/KNTfFAcOy9"
2723,5447,2,@IamBirbalyadav @yadavakhilesh Tum khud aatankwadi wala kaam karte ho aur bjp ko blame kare rahi ho. Tumhare raaj m\xe2\x80\xa6 https://t.co/ys4dP4Yg3P
2724,5449,1,RT @aamirnaru: Musalmano ne 70 salon me sab ko Leader banaya lekin aaj Tak Musalmano ko kya mila Aatankwadi ka Titel? Deshdrohi ka Titel? D\xe2\x80\xa6
2725,5451,2,@Tweetof_Papnai @BahiskritAwaaz MCC aur ugrawadi karni sena ye Sab Gandhi ji puja karte hai....Ya ye aatankwadi hai
2726,5453,2,"@yadavtejashwi He would have said pakistan parast, anti national, aatankwadi"
2727,5455,2,@nagendrarawat53 @BJP4India Radar bhi\n\nCamera bhi\n\nAntriksh yaan bhi\n\nDron bhi\n\nFighter plan bhi\n\nSabhi aadhunik te\xe2\x80\xa6 https://t.co/73DdusISbg
2728,5457,2,@News18India @sambitswaraj @AMISHDEVGAN @Charanssapra Congress ka hath world ka har aatankwadi ke sath
2729,5459,2,@OfficeOfRG Jab Tumhare sarkar thi tab aatankwadi jab chahe jaha chahe kar serial blast karte the tab toh tum jawab\xe2\x80\xa6 https://t.co/OewBUJ3NDj
2730,5461,2,@News18India @awasthis @sambitswaraj @Pawankhera @ameeque_Jamei aatankwadi ke sath agar congress gathbandhan karsak\xe2\x80\xa6 https://t.co/9CFzVLkIDO
2731,5463,2,@nagendrarawat53 @BJP4India Aatankwadi se lad rahe he\n\nAgar wo kahe ham ko pahle se pta nahi tha\n\nMatlab aatankwadi\xe2\x80\xa6 https://t.co/x0DPZ1SMb3
2732,5465,2,@AmarNat93492454 @qvJ2bt0uTn5K3E0 @Vinay_P10 @BJP4India @AmitShah bhai kal ko tum atanki ban jaoge toh modi ko kais\xe2\x80\xa6 https://t.co/XG3HpJyKHk
2733,5467,1,@nagendrarawat53 @BJP4India Aatankwad ke khilaf ladne wale muslim me raste me adchan peda karte he\nUNO tak baat gyi\xe2\x80\xa6 https://t.co/6oOGU5B5YO
2734,5469,2,@iamRavishkumar_ @narendramodi @vijayrupanibjp Aatankwadi afzal guru ko shaheed batane wali party ko desh bhakti ka\xe2\x80\xa6 https://t.co/wLgzcMmP74
2735,5471,2,@jigneshmevani80 Bhai jignesh in aatankwadi bjp rss walun ko har hazam nahi ho rahi hai... aap page raho u r dng a\xe2\x80\xa6 https://t.co/bVHvOUrAwA
2736,5473,2,@AshuAbbasi2 Aatankwadi ko 70 huro k pas bhej rhy h Kashmir m. @OfficeOfRG @BJP4India @AamAadmiParty
2737,5475,1,@SirArunShourie Aazad Hindustan ka sabse pehla Aatankwadi Godse tha ..
